word,count
adler,57
adlám,15
admha,303
admhá,150
admin,1179
admir,93
admis,22
admit,41
adnan,11
adnea,16
adobe,101
adoch,109
adoir,36
adole,26
adolf,403
adolp,62
adomh,31
adomn,126
adona,14
adoni,31
adopt,82
adora,29
adorn,19
adors,10
adour,17
adoxa,11
adrac,108
adraí,85
adren,14
adria,340
adric,60
adrid,17
adrie,43
adrig,11
adrij,14
adsab,37
adtar,28
adtaí,81
aduai,199
adult,101
advan,372
adven,342
adver,172
advic,65
advis,123
advoc,89
adwee,20
adwyr,34
adyge,19
adygh,30
adáin,164
adált,263
adóin,16
adóir,3528
adóra,104
adóta,10
adúil,31
aeaca,10
aedha,30
aedín,11
aegea,23
aegis,14
aegit,43
aegon,11
aegyp,20
aeigh,14
aeigé,77
aeilg,49
aeilí,19
aeiné,62
aeire,23
aeist,60
aelac,21
aelai,89
aelod,11
aelus,21
aemil,24
aenea,27
aenei,25
aengh,13
aengu,126
aense,13
aentr,16
aeoli,12
aeons,25
aequa,12
aequi,11
aerac,386
aerad,43
aeraf,10
aerai,99
aeras,61
aeraí,15
aerbh,42
aerch,76
aerfh,173
aerfo,960
aerga,20
aergh,14
aeria,90
aerid,36
aerio,73
aerlo,84
aerlí,146
aermh,15
aerol,15
aeron,39
aerop,20
aeros,29
aerph,54
aersc,10
aersh,14
aerst,15
aerth,71
aerug,12
aerái,1795
aerál,11
aerár,237
aerób,32
aeróg,57
aesca,13
aeshn,10
aesop,15
aesth,21
aetat,26
aetha,314
aethe,28
aethi,83
aethw,14
aetus,10
aetói,237
aetóp,32
aewaa,23
aewah,11
afach,128
afail,26
afait,12
afara,12
afarm,14
afaío,14471
afeee,96
afege,23
afegi,10
affai,345
affec,189
affia,16
affic,16
affil,92
affin,31
affir,44
affle,28
affli,26
affor,28
afgan,359
afgha,108
afias,11
afica,22
afici,77
afico,18
afili,10
afirm,11
aflam,11
afloa,27
aflua,26
aflue,15
afons,36
afrac,590
afrai,2500
afric,938
afrik,49
afrin,35
afriq,25
afroj,11
after,1756
afthu,28
afton,12
afull,14
afáis,11
afóba,11
afóib,12
afóin,109
afóna,25
afúil,11
agach,25
agadh,27
agafa,44
agaib,116
agaig,10
agail,91
agaim,14
again,2203
agair,214
agais,234
agall,810
agams,29
agana,15
agann,13
agano,22
agape,12
agari,27
agart,72
agash,15
agass,25
agast,35
agata,16
agath,75
agawa,10
agazi,30
agbaj,10
agder,13
ageco,75
ageic,15
agein,34
ageir,59
ageli,17
agemo,14
agena,479
agenc,361
agend,52
agene,19
ageno,11
agent,187
agenz,13
agete,46
ageti,17
agett,24
agewa,16
aggie,10
aggio,63
aggre,49
aghab,27
aghad,24
aghag,11
aghai,7196
aghan,32
aghas,20
aghav,17
aghdh,12
aghla,563
aging,19
aglai,123
aglaé,15
aglis,10
aglúi,10
agnes,135
agnet,12
agnew,47
agnie,27
agnon,12
agnos,10
agnói,25
agoid,14
agony,14
agora,14
agord,10
agort,18
agost,42
agoul,19
agrac,19
agraf,597
agrai,46
agram,49
agran,24
agrar,56
agrat,10
agraw,59
agraí,37
agree,378
agres,25
agria,35
agric,228
agrig,17
agrim,18
agrip,37
agros,18
agrán,11
agsúl,123
agtha,73
aguad,13
aguan,10
aguas,15
agues,10
aguil,81
aguir,10
aguis,162
agull,24
agusb,21
agust,24
agáid,80
agáil,18
agáin,324
agáit,23
agála,10
agóid,943
agóir,95
agúil,11
ahane,22
ahbga,12
ahead,105
ahern,145
ahist,10
ahlqv,12
ahlst,11
ahmad,78
ahmed,146
ahnen,23
ahooc,39
ahora,18
ahtis,17
ahuke,200
aiaaj,18
aibhi,105
aibhl,69
aibhn,811
aibhs,68
aibis,12
aibit,32
aibiú,24
aibre,8255
aibré,14
aibío,79
aibít,797
aicea,716
aiceo,171
aiche,35
aichi,83
aichl,11
aicig,33
aicil,21
aicis,74
aicme,829
aicmi,415
aicmí,152
aicne,139
aicri,22
aicse,20
aicsi,29
aicsí,25
aicti,15
aicéa,133
aicéi,108
aicíd,78
aicít,10
aidan,244
aidbh,30
aidea,40
aided,216
aidee,32
aiden,28
aidgh,21
aidhe,52
aidhi,30
aidhm,613
aidhn,424
aidhé,21
aidia,185
aidin,83
aidiú,16
aidne,88
aidph,13
aidri,105
aidré,57
aidéi,21
aidís,50
aifea,14
aifid,27
aifil,17
aifir,33
aifre,172
aifri,183
aiféa,71
aigcf,64
aigea,142
aiges,39
aigeá,10
aighd,193
aighe,85
aighi,16
aighl,33
aighn,572
aigin,48
aigis,58
aigne,151
aigua,26
aigui,16
aigéa,2212
aigéi,899
aigín,42
aihio,14
aijan,250
aiken,116
ailbe,24
ailbh,234
ailbé,23
ailbí,18
ailce,105
ailch,18
ailci,39
ailcé,31
ailcí,12
aildé,45
ailea,420
ailec,17
ailee,57
ailei,32
ailel,88
ailer,16
ailes,18
ailfr,12
ailgh,10
ailgi,16
ailgé,408
ailig,310
ailil,554
ailin,85
ailis,29
ailit,14
ailiú,73
aille,160
ailli,37
aills,27
aillt,115
aillé,134
aillí,334
ailme,11
ailpe,14
ailpí,70
ailri,10
ailse,808
ailsí,34
ailte,923
ailti,1622
ailtl,11
ailté,102
ailtí,59
ailur,42
ailéa,21
ailéi,567
ailín,293
ailís,16
ailít,17
aimag,40
aimed,16
aimee,28
aimei,27
aimen,13
aimeo,77
aimer,56
aimhi,14
aimhl,18
aimhn,56
aimhr,145
aimid,68
aimil,18
aimin,2042
aimir,104
aimis,116
aimni,15
aimní,17
aimpl,81
aimpé,45
aimri,24
aimse,1294
aimsi,3134
aimsí,307
aiméa,32
aiméi,93
aimíd,25
aimín,150
aimío,176
ainbc,14
ainbh,28
ainch,19
ainde,20
aindi,184
aindl,23
aindr,283
aindé,28
ainea,165
ained,31
ainee,36
ainen,36
aineo,94
ainer,32
ainey,13
ainfh,21
ainge,334
aingh,76
aingi,76
aingl,19
aingt,633
aingé,990
aingí,140
ainhi,31
ainia,90
ainic,53
ainil,20
ainim,25
ainin,26
ainis,118
ainle,14
ainma,31
ainme,2892
ainmf,255
ainmh,7809
ainmi,22
ainmm,10
ainmn,5451
ainms,82
ainmu,47
ainne,4715
ainni,579
ainní,170
ainri,210
ainse,114
ainsi,41
ainsl,18
ainsw,14
ainte,100
ainti,150
aintr,22
aints,25
aintí,565
ainur,11
ainvi,68
ainéa,57
ainéi,158
ainíd,16
aioch,78
aionn,20
aipea,52
aipeo,11
aipin,40
aipsi,11
aipéi,10
airbh,14
airbo,12
airbu,32
airce,159
airch,63
airci,70
airco,39
aircr,29
aircé,64
aircí,59
airde,2900
airdi,10
airdr,13
airdí,45
airea,2760
airec,22
aired,16
airei,18
airem,22
aireo,24
aires,193
airey,16
airfe,12
airgd,16
airge,4150
airgh,49
airgi,2563
airgt,27
airgí,42
airia,53
airig,38
airil,27
airim,52
airin,10
airis,20
airit,74
airié,15
airiú,34
airle,2113
airli,230
airlí,42
airme,47
airmh,32
airmé,548
airne,296
airni,11
airné,10
airní,31
airph,12
airpl,23
airpo,197
airse,24
airsh,88
airso,15
airst,43
airte,457
airth,209
airti,38
airtl,98
airtr,69
airtí,353
airwa,58
airéa,33
airéi,33
airíd,24
airín,130
airío,572
airít,35
aisam,11
aisao,73
aisce,393
aisch,47
aiscé,48
aiscí,14
aisde,13
aisea,283
aisei,28
aiseo,82
aiser,15
aises,12
aiseá,512
aisfh,50
aisfi,13
aisfé,70
aisgh,324
aisha,19
aisig,18
aisin,38
aisio,62
aisir,56
aisit,24
aisiu,91
aisiú,40
aisle,50
aisli,478
aisne,39
aisné,1320
aispe,55
aista,43
aiste,12490
aisti,417
aistr,5581
aisté,19
aistí,426
aiséi,112
aisíd,10
aisín,16
aisío,67
aitea,184
aithe,12840
aithi,1519
aithn,3448
aithr,523
aithí,24
aitic,1519
aitid,10
aitin,28
aitiu,22
aitke,21
aitri,47
aitéa,22
aitéi,53
aitít,17
aivéi,20
ajacc,11
ajani,11
ajayi,13
ajuga,69
ajunt,15
akabl,12
akade,105
akash,25
akbar,20
akebi,33
akers,36
akhan,22
akhil,24
akiko,15
akinn,10
akinw,10
akira,54
akist,17
akita,18
akkad,33
akovi,18
akram,11
akran,19
akron,49
akrot,15
aksel,27
aksha,10
aksyo,11
aktue,12
akure,14
akuta,22
akval,20
alaba,4425
alabh,66
alaca,45
alach,1820
alacs,34
aladd,41
aladh,85
alafa,23
alago,50
alaha,29
alaig,297
alaim,11
alain,194
alair,18
alais,26
alait,588
alama,25
alame,56
alamh,29
alamo,96
alana,17
aland,16
alang,13
alani,28
alann,325
alapa,14
alara,28
alarc,31
alari,31
alarm,23
alart,23
alasa,10
alasc,1175
alasd,238
alasi,32
alask,159
alast,536
alata,29
alati,18
alatu,16
alaud,23
alaut,16
alave,10
alazm,10
alaío,151
albac,60
albai,5751
albam,3354
alban,2588
albar,30
albas,13
albat,25
albem,18
alber,1112
albha,43
albhú,28
albic,40
albid,13
albif,27
albil,15
albin,62
albio,100
albis,25
albiz,15
albon,30
albop,14
albot,17
albre,80
albri,34
album,1025
albuq,40
albur,21
albus,28
albái,527
albán,76
alcai,202
alcal,111
alcan,12
alcar,11
alcat,12
alced,26
alcha,12
alche,61
alcid,15
alcoc,87
alcoh,86
alcol,36
alcom,27
alcor,21
alcot,15
alcou,11
alcui,11
alcyo,115
alcái,32
alcán,55
alcáz,19
alcói,142
alcól,319
aldab,10
aldai,18
aldbo,11
aldeb,26
aldeh,10
aldem,11
alden,35
alder,174
aldic,10
aldif,10
aldou,23
aldri,91
alect,18
alegr,152
aleix,13
aleja,58
alekh,46
aleks,326
alema,54
alemb,22
alene,13
alens,23
alent,415
aleph,17
alepp,20
aleqm,10
alera,36
alert,59
alesc,10
alesh,51
alesi,13
aless,94
aleth,19
alett,10
aleut,57
alexa,1581
alexe,129
alexi,104
alfab,11
alfal,13
alfer,12
alfie,51
alfon,144
alfor,16
alfre,651
algac,25
algae,82
algai,10
algan,20
algar,85
algaí,146
algeb,28
algec,14
alger,148
algie,11
algir,19
algol,16
algon,18
algor,32
algun,19
algér,15
alham,17
alher,10
alhis,16
aliak,24
alian,955
alias,2037
aliat,32
alibi,22
alica,47
alice,540
alici,63
alicj,10
alida,14
alien,348
alies,91
alifi,40
aligh,34
align,67716
alike,26
alime,13
alina,36
aline,20
aling,18
alion,31
aliot,10
aliqu,36
alire,14
alisa,37
alise,41
alish,11
alism,159
aliso,508
alist,353
alita,30
ality,53
alive,151
aliya,14
aliye,20
aliza,52
alize,85
alizé,24
aljaz,76
aljea,10
alkal,23
alker,76
alkin,48
alkma,11
alkpa,23
alkyl,14
allab,15
allac,1069
allad,65
allaf,19
allag,34
allah,32
allai,257
allam,79
allan,214
allar,19
allas,32
allat,81
allaí,67
allch,10
alldo,17
alleg,223
allel,18
allem,11
allen,898
aller,200
alles,27
alley,62
allga,17
allge,29
allgh,14
allia,947
allib,17
allie,143
allig,38
allin,61
allio,10
allis,129
allit,14
alliu,21
alliv,18
allme,21
allmh,56
allmo,32
allmu,145
allna,25
alloc,38
allog,14
allon,12
allop,18
allot,22
allow,483
alloy,14
allpa,76
allpo,16
allsa,10
allst,106
allta,232
allth,72
allys,11
allái,101
allán,125
allód,10
allóg,195
almag,43
almai,20
alman,57
almas,15
almat,29
almay,12
almei,48
almen,20
almer,68
almha,16
almig,21
almir,23
almis,11
almon,23
almos,102
almqv,17
almói,41
alnav,13
alnew,26
alnot,17
alnum,19
aload,18
alofi,14
alofm,15
alogu,24
aloha,13
aloid,21
alois,34
alone,249
along,166
aloni,14
alons,113
alopi,22
alopt,17
alori,19
aloud,28
aloug,40
aloys,46
alpac,155
alpag,90
alpec,14
alpen,25
alpes,61
alpha,476
alphe,22
alpho,88
alpin,201
alpre,39
alrai,11
alrea,293
alrig,28
alsac,28
alsan,15
alspy,212
alsta,13
alsto,25
alsái,44
altac,370
altae,44
altai,268
altam,21
altan,257
altar,39
altas,60
altaí,125
alten,44
alter,618
altes,12
altfn,11
altha,11
althe,11
althi,13
altho,108
altie,12
altim,11
altin,13
altis,12
altit,113
altji,19
altli,70
altma,67
altna,12
altod,20
alton,70
altoo,13
altor,11
altra,461
altre,172
altri,21
altst,22
altty,11
altur,13
altva,35
altói,192
altór,19
alues,52
aluin,10
alula,11
alumi,44
alumn,1088
alvar,73
alveo,20
alves,73
alvin,40
alvor,13
alway,341
alwoo,22
alwyn,10
alyga,123
alyos,31
alyss,10
alytu,16
alzhe,95
aláid,11
aláin,28
aláit,12
alára,13
alárn,20
alóid,14
alóir,21
alúin,51
alúma,279
amaaj,45
amabl,13
amach,16084
amaci,13
amade,53
amado,35
amadá,42
amaga,25
amaid,45
amaig,106
amail,68
amain,100
amair,26
amais,21
amait,175
amala,25
amalg,96
amami,10
amana,28
amand,264
amani,19
amann,202
amano,60
amant,45
amapá,15
amara,95
amari,27
amaro,34
amart,16
amary,11
amasó,47
amata,20
amate,41
amati,39
amato,16
amazi,113
amazo,340
amaío,135
ambai,31
amban,52
ambas,473
ambed,39
amber,94
ambie,35
ambig,43
ambit,55
amble,15
ambly,19
amboo,11
ambox,136
ambro,128
ambró,40
ambul,30
ambus,33
amchl,13
amchr,23
amear,14
ameba,20
amede,23
ameli,96
amena,11
amend,828
amene,10
ament,1257
amerg,50
ameri,5447
amers,19
amese,23
amesp,33
amete,14
amfab,15
amfai,213
amfat,15
amhac,150
amhai,1621
amhal,86
amhan,41
amhar,1395
amhas,35
amhaí,13
amhch,70
amher,33
amhla,1527
amhlú,45
amhna,15
amhra,879
amhrá,13369
amhsó,12
amháb,52
amhái,9022
amhán,56
amian,35
amica,15
amici,15
amico,12
amide,12
amien,86
amigo,31
amina,15
amine,44
amini,20
amino,55
amira,10
amish,29
amite,18
amlai,11
amlaí,65
amlea,14
amlet,10
amlwc,21
amlín,133
amman,24
ammar,14
ammat,18
ammer,22
ammes,172
ammin,56
ammon,51
ammor,11
amnes,90
amnio,12
amode,45
amoeb,61
amona,14
amond,13
among,291
amont,17
amore,70
amorf,31
amori,12
amoun,303
amour,109
ampar,21
amper,80
amphi,146
ampla,71
ample,21
ampli,41
ampol,13
ampto,279
ampul,16
amrit,27
amsbu,23
amsca,10
amscá,26
amshr,13
amson,95
amspo,10
amsta,173
amste,215
amsto,27
amtha,74
amtra,12
amuig,1385
amuim,41
amund,32
amure,28
amuse,16
amygd,18
amyot,24
amáin,11
amáir,30
amára,57
amédé,14
améli,26
améri,122
amíos,11
amóin,219
amóir,26
amúra,17
anaba,95
anaca,44
anach,6604
anacl,46
anaco,10
anacr,19
anada,12
anaem,10
anaer,51
anaga,43
anage,10
anagh,30
anagr,11
anahe,10
anaif,15
anaig,952
anail,963
anaim,23
anain,20
anair,13
anais,225
anait,671
anala,25
anale,20
anall,156
analo,29
analy,379
analó,72
anama,109
anamc,45
aname,10
anamh,10
anamo,27
anamú,10
anand,64
anann,30
anara,22
anarc,78
anari,11
anasa,79
anasi,15
anast,180
anata,713
anati,113
anato,266
anató,96
anaza,15
anaíl,19
anbha,27
anbhá,107
anbio,67
anbur,19
ancai,78
ancar,14
ancas,12
ancea,32
ancel,15
ances,416
ancha,47
anche,24
anchi,17
ancho,656
anchu,16
ancie,750
ancis,34
ancom,11
ancon,32
ancor,10
ancro,22
ancyl,16
andai,27
andal,294
andam,48
andan,18
andar,94
andas,12
andde,11
andel,18
anden,15
ander,937
andes,31
andga,10
andhr,14
andia,16
andin,68
andle,25
andnu,50
andor,100
andou,36
andov,24
andpr,25
andra,294
andre,2353
andri,141
andro,398
andru,28
andrz,25
andrá,28
andré,357
andsc,15
andte,12
andua,19
andui,18
andái,41
andál,21
andór,81
andúc,14
andúi,106
aneas,77
aneca,14
anecd,35
aneda,14
anega,24
aneir,13
anell,29
anemo,54
anens,20
anest,10
anett,25
aneur,29
anfen,27
anffr,17
anfie,27
anfin,12
anfui,21
angac,468
angae,30
angai,70
angal,17
angan,13
angaí,20
angel,1710
anger,61
angew,15
angha,79
anghr,23
angia,12
angie,34
angio,75
angla,964
angle,248
angli,170
anglo,266
angol,110
angoo,23
angor,10
angou,18
angry,65
angst,23
angua,32
angui,77
angul,24
angum,40
angus,190
angél,15
angól,102
anhal,87
anhoi,74
anhui,26
anhyd,10
anian,88
aniar,272
anica,18
anida,31
anifo,21
anill,16
anima,722
anime,107
animo,11
anino,16
anion,17
anisa,11
anise,10
anism,12
aniso,27
anist,45
anita,91
anius,11
anjar,13
anjel,19
anjou,47
ankar,30
ankin,14
anlai,18
anlan,47
anlat,16
anlei,18
anlua,43
anlár,14
anman,50
anmch,184
annab,48
annac,3043
annad,28
annae,17
annag,39
annai,1356
annal,964
annam,319
annan,63
annap,25
annas,47
annaí,50
anndr,15
annec,10
annee,13
annel,93
anner,25
annes,45
annet,39
annex,95
annia,25
annie,239
annii,13
annik,22
annis,37
anniv,140
annon,24
annot,66
annou,828
annoy,121
annra,103
annso,11
annta,26
annua,352
annul,23
annum,26
annun,27
annur,24
annuu,25
annái,57
annál,3609
annán,26
année,22
anobs,10
anoch,67
anoir,90
anois,3879
anoma,68
anome,30
anonn,197
anont,27
anony,52
anoog,16
anoph,16
anopo,15
anord,40
anoth,506
anouk,10
anous,39
anova,11
anovi,27
anpho,50
anpip,179
anpos,23
anpái,19
anque,14
anrad,12
anrai,62
anraí,1004
anrói,10
ansai,12
ansar,26
ansaí,38
ansch,28
ansco,19
ansel,33
anseo,1681
anser,129
ansin,5508
ansiú,140
ansky,11
ansma,21
anson,52
ansto,12
answe,220
antab,10
antac,269
antag,11
antai,682
antal,110
antam,61
antan,36
antar,401
antas,971
antaí,13
antec,18
anted,29
antel,12
anten,15
anter,117
antes,28
antff,17
antha,21
anthe,120
anthi,18
antho,1102
anthr,158
anthu,119
antia,58
antib,38
antic,64
antid,16
antie,16
antif,14
antig,138
antik,18
antil,35
antim,27
antin,225
antio,98
antip,34
antiq,538
antis,77
antit,19
antle,13
antli,29
antoi,494
antol,38
anton,1352
antpi,12
antra,279
antri,165
antro,10
antrá,19
antti,20
antua,89
antul,21
antwe,50
antói,300
antón,49
anual,12
anuas,1520
anubi,14
anunc,13
anura,60
anure,17
anver,25
anvil,22
anwal,20
anwar,55
anxie,15
anyan,12
anybo,13
anych,10
anyla,15
anymo,55
anyon,77
anyth,654
anywa,22
anywh,19
anzac,25
anzei,21
anáil,150
anáin,11
anáit,15
anála,134
análó,13
análú,75
anása,10
aníos,483
anóid,55
anóir,35
anóma,13
anúil,583
anúin,11
anúla,27
anúna,13
aobha,47
aochr,14
aodan,15
aodaí,87
aodha,1346
aodhá,278
aodái,17
aodán,35
aogái,45
aogán,52
aoibh,268
aoich,97
aoidh,123
aoidí,10
aoife,307
aoile,60
aoilt,26
aoine,501
aoini,10
aoinn,10
aoint,16
aoire,174
aoirl,491
aoirí,16
aoise,922
aoisg,39
aoisi,72
aoisí,77
aoith,10
aolac,13
aolai,16
aolch,178
aomad,47
aoman,21
aomor,17
aomta,12
aomth,27
aonac,291
aonad,973
aonai,2082
aonar,438
aonas,21
aonbh,23
aonch,175
aondi,20
aonfh,70
aongh,865
aongu,29
aonmh,42
aonoc,82
aonph,27
aonra,117
aonré,45
aonrú,79
aonta,30874
aonte,96
aonto,16
aontr,1478
aontu,63
aontí,18
aontó,31
aontú,639
aonvó,16
aonái,16
aonán,55
aorac,31
aorad,10
aorta,47
aorth,43
aosac,43
aosai,26
aosca,35
aosda,20
aosdá,95
aosta,178
aotea,24
aotha,103
aothd,13
aothr,44
apaca,39
apach,86
apacr,18
apaim,13
apain,16
apair,36
apait,74
apala,17
apall,79
apalá,26
apare,40
apari,11
apart,146
apata,13
apato,11
apeem,50
apell,25
apera,10
apers,133
apert,36
apeti,50
aphel,16
apher,11
aphia,49
aphic,245
aphie,172
aphla,21
aphro,22
aphró,15
apiac,13
apian,14
apill,22
apita,11
aplas,36
aplic,43
apnew,73
apoca,54
apocr,64
apodi,17
apoel,13
apoli,144
apoll,288
apolo,178
apona,13
apono,22
aport,13
apost,107
apoth,10
appal,294
appar,96
appea,383
appel,58
appen,323
apper,46
appia,34
appin,30
appla,10
apple,1110
appli,408
apply,170
appoi,314
appom,10
appre,137
appro,449
appss,14
apres,15
apric,13
april,1376
aprói,11
apsib,13
apskr,40
apter,36
aptha,53
aptio,13
apuan,19
apuli,20
apunt,11
aputo,14
apáit,49
apóda,13
apóid,46
aqaaj,11
aqaam,17
aqaba,13
aqadn,10
aqbaj,45
aquam,15
aquar,62
aquat,115
aques,55
aquid,33
aquil,102
aquin,92
aquit,92
araba,548
arabe,35
arabi,418
arabl,12
araca,19
arace,10
arach,4347
aracn,10
aradh,208
arafa,73
arago,134
aragu,50
aragó,186
araib,955
araic,80
araid,110
araig,143
arail,234
arain,153
arais,71
arait,124
arakh,10
arald,28
aralt,63
arama,238
aramc,29
arame,41
arams,107
arana,67
arand,17
arane,55
aranj,20
arann,39
arans,12
arant,22
araoi,54
araon,843
arapa,17
arara,63
arari,10
ararú,10
arasa,10
arasc,19
arash,13
arast,87
arath,11
arato,20
arauc,30
arava,13
arawa,14
araxi,20
araío,206
arbac,851
arbai,34
arbar,10
arbas,251
arbat,29
arbaí,37
arbei,45
arber,31
arbha,255
arbhá,27
arbhú,12
arbit,70
arboi,41
arbon,11
arbor,102
arbou,21
arbre,154
arbuc,15
arbut,15
arbói,27
arbón,59
arcac,20
arcad,126
arcai,42
arcan,32
arcgi,80
archa,1051
archb,64
archd,33
arche,239
archi,41232
archl,15
archo,17
archr,13
archt,13
archu,47
arché,14
arcin,18
arcos,17
arcti,83
arcto,44
arctu,28
arcur,13
arczu,93
arcái,35
arcán,13
ardac,159
ardag,69
ardai,415
ardal,40
ardam,27
ardan,19
ardar,27
ardas,20
ardaí,168
ardbh,58
ardca,29
ardch,683
ardea,1263
ardee,10
ardeg,24
ardei,47
arden,107
ardeo,10
arder,53
ardfe,14
ardfh,111
ardfi,10
ardga,25
ardgh,56
ardha,27
ardho,62
ardia,819
ardil,10
ardin,16
ardio,22
ardis,20
ardiu,16
ardiz,12
ardle,96
ardlu,56
ardlé,27
ardmh,343
ardmo,43
ardna,24
ardnó,16
ardoi,149
ardpa,10
ardph,41
ardra,14
ardri,10
ardrí,616
ardrú,17
ardsa,10
ardsc,267
ardsl,12
ardst,40
ardta,31
ardte,237
ardti,34
ardtr,18
ardtá,13
ardud,12
ardui,19
ardus,18
ardvo,15
ardái,109
ardán,408
ardóf,16
ardói,11
areac,21
areap,17
areas,220
areca,11
areia,13
areir,11
arell,13
aremo,13
arena,662
arend,20
areng,10
areni,19
arenk,13
arens,23
arent,10
areol,279
arese,11
areth,42
arezz,23
arfad,233
arfai,92
arfan,11
arfar,54
arfaí,172
arfon,157
arfor,16
arfói,160
argac,196
argad,71
argai,92
argan,18
argas,43
argaí,52
argel,13
argen,855
arghr,41
argke,14
argla,57
argna,52
argoe,12
argon,20
argor,14
argos,15
argot,20
argru,79
argsp,21
argta,13
argty,23
argue,28
argum,595
argur,12
argus,44
argyl,39
argyr,15
argái,11
argán,10
argói,201
argón,58
ariad,20
arial,31
ariam,153
arian,167
arias,29
arica,11
