word,count
abomi,22
abone,403
abong,11
abonj,10
abonn,12
abonē,156
abook,28
aboos,10
abora,88
abord,21
abori,374
abort,438
aborā,24
abota,13
abots,15
aboub,81
about,7220
above,2304
abovj,11
aboļu,90
abpus,445
abrac,14
abrad,88
abrag,23
abrah,831
abrak,33
abram,558
abran,14
abras,96
abrau,14
abrav,32
abraz,43
abraš,18
abren,3270
abres,11
abreu,50
abrev,177
abric,18
abrid,47
abrie,18
abrik,96
abril,37
abris,24
abriņ,15
abrka,10
abrma,626
abroa,85
abroc,111
abrok,17
abros,160
abrsk,11
abruc,222
abrud,10
abruk,40
abrup,117
abruz,63
abrām,10
abrāz,47
absal,33
absce,62
absch,35
absci,70
absei,10
absen,160
absin,66
absol,9149
absor,734
abste,23
absti,100
abstr,1134
absur,224
absva,10
absvi,15
abtau,11
abtei,162
abtes,66
abtis,69
abtol,14
abuba,97
abudh,11
abudž,44
abugi,25
abuhl,12
abuja,25
abula,183
abulf,18
abulh,16
abulk,11
abuls,140
abulā,10
abund,61
abung,18
aburg,25
aburi,17
aburo,30
aburr,23
aburt,16
aburī,13
abusa,76
abuse,272
abusi,23
abuta,11
abvas,16
abvdi,12
abver,29
abves,22
abvil,10
abvni,11
abvoj,60
abvot,26
abvze,12
abvēr,40
abzal,34
abzas,13
abzei,13
abzes,14
abzgl,14
abzgr,10
abzij,10
abzik,33
abzna,13
abārž,35
abāsa,12
abāss,91
abāsī,210
abēra,85
abēti,74
abīga,107
abīgi,75
abīgo,34
abīgs,66
abīgu,65
abīgā,53
abīns,12
abļie,11
abšer,44
abūda,20
acaaj,473
acaba,15
acaci,73
acade,3359
acadi,50
acadl,243
acain,21
acana,15
acani,41
acant,634
acapu,16
acari,94
acaro,12
acast,12
acaul,32
accad,62
acced,12
accel,135
accen,186
accep,536
acces,180619
acchi,20
accid,334
accio,33
accip,432
accla,24
accol,15
accom,146
accor,341
accou,1424
accra,20
accre,257
accri,12
accue,32
accum,46
accur,93
accus,180
acdeo,10
acdff,99
aceae,883
acean,50
aceho,19
acein,19
aceli,27
acelm,11
aceme,27
acens,44
acent,10976
acepc,244
acept,163
acera,15
acerb,13
aceri,13
acero,18
acerv,62
acest,16
acesu,11
aceta,275
aceti,312
aceto,362
acets,15
acetu,13
acetā,126
aceus,41
aceut,113
aceve,12
aceļa,33
aceļš,31
achae,26
achal,18
achar,252
achat,33
achau,21
achav,15
acheb,13
ached,14
achei,18
achel,10
achem,12
achen,40
acher,264
aches,163
achet,20
achia,14
achie,296
achig,24
achil,151
achim,16
achin,119
achiv,15
achki,44
achme,14
achna,12
achri,14
achse,21
achst,17
achte,117
achts,20
achtu,77
achtz,11
achus,17
achza,32
acicu,20
acida,23
acidi,29
acido,95
acids,35
acidu,19
acien,10
acies,10
acifi,18
acifo,57
acija,645
aciju,70
acikl,43
acill,13
acilē,10
acina,37
acine,16
acing,20
acino,42
acint,34
acinu,25
acion,1042
acipe,83
acist,30
aciti,10
acius,20
acizz,31
aciāl,172
acken,36
acker,289
acket,23
ackie,25
ackin,24
ackis,71
ackli,18
ackno,27
ackpa,15
ackpo,16
acled,38
aclop,36
acmef,47
acmil,46
acoid,27
acoki,39
acoli,32
acolo,142
aconc,15
acone,133
aconi,37
acopa,18
acoph,13
acopo,16
acora,29
acord,22
acorn,49
acorp,32
acoru,41
acosa,10
acosi,17
acosm,11
acost,45
acota,10
acoth,16
acoub,13
acous,206
acova,39
acpdb,48
acpro,14
acras,11
acrea,178
acref,34
acres,34
acrid,83
acris,32
acrob,29
acroc,446
acrol,21
acrom,15
acron,72
acrop,66
acros,377
acrot,32
acson,16
actae,65
actas,28
acted,16
actek,294
acteo,73
acter,274
actes,25
acteu,28
actie,17
actin,814
actio,3123
actis,23
actit,52
activ,2605
actiņ,103
acton,12
actop,47
actor,1681
actra,20
actre,309
actri,85
actsh,37
actua,776
actue,21
actum,13
actur,379
actus,26
actvi,16
acuch,11
acuer,19
acula,96
acule,101
aculi,332
acumi,74
acupu,10
acupī,44
acura,16
acust,10
acuta,52
acute,92
acuti,54
acuto,28
acutu,10
acuši,26
acāli,71
acīks,118
acīkš,174
acīmr,850
acīte,25
adabr,44
adage,13
adagi,29
adair,21
adaju,25
adala,52
adalb,228
adale,11
adali,63
adama,331
adame,42
adami,67
adamk,81
adamo,630
adams,2269
adamu,43
adamā,22
adamč,15
adamī,22
adana,236
adans,58
adapa,26
adapt,2220
adara,64
adars,13
adaru,10
adask,13
adata,494
adatb,20
adate,44
adati,69
adats,22
adatu,238
adatv,75
adatz,85
adatā,210
adazi,121
adazo,32
adazu,137
adači,10
adaži,23
adblo,25
adblu,13
addam,93
addar,21
addat,24
addbl,29
addbu,21
addca,57
addch,14
addci,10
addcl,337
addcs,10
added,470
addel,16
adden,23
adder,54
addev,55
addfo,40
addic,243
addin,3566
addio,30
addis,108
addit,585
addla,11
addle,15
addli,17
addma,16
addna,14
addne,19
addnl,68
addon,54
addop,21
addpo,56
addre,3920
addro,29
addsu,24
addta,36
addte,25
addto,21
addtr,12
adduk,15
addun,16
adeba,63
adecc,15
adeci,36
adees,25
adehs,12
adeje,17
adeku,15
adekv,86
adela,639
adelb,37
adele,554
adelf,23
adelg,16
adelh,63
adeli,217
adelm,36
adelo,46
adels,224
adelu,27
adelī,66
adema,13
ademi,46
ademo,23
adems,19
adena,290
adeni,14
adeno,205
adens,16
adent,15
adenu,18
adenī,51
adeod,52
adeph,18
adepo,13
aderc,17
aderk,185
aderl,44
aderm,34
adern,19
aderr,18
aders,120
adesh,188
adesl,10
adesn,10
adeto,67
adeva,52
adeša,773
adešu,40
adešā,149
adgez,16
adhan,23
adhar,29
adher,56
adhes,17
adhib,18
adhēz,37
adiab,65
adiac,10
adiam,16
adian,24
adiba,19
adibs,10
adich,14
adict,26
adida,425
adidž,133
adiem,16
adien,20
adier,17
adieu,33
adige,168
adigi,62
adigu,83
adija,62
adijs,13
adijā,13
adikā,22
adile,19
adils,78
adina,13
ading,95
adini,16
adino,13
adion,75
adios,18
adipi,22
adipo,17
adipī,26
adiro,68
adisa,154
adise,13
adisi,11
adiso,42
adisp,12
adita,25
aditi,16
adito,20
aditī,16
adium,27
adjac,47
adjar,27
adjec,80
adjun,77
adjus,993
adjut,330
adkin,53
adlai,18
adlan,11
adlar,16
adleh,12
adler,491
adlin,41
admed,11
admid,54
admin,34400
admir,1798
admis,42
admit,106
admon,16
adnan,67
adnec,68
adnie,116
adnij,10
adnks,110
adnoi,22
adobe,277
adole,94
adolf,906
adolp,288
adoma,71
adome,139
adomi,13
adomj,373
adomn,13
adona,25
adoni,643
adonī,19
adopc,130
adope,138
adopt,784
adopē,38
adora,42
adore,37
adorf,16
adori,35
adorj,51
adorn,85
adors,28
adorā,18
adour,16
adovi,10
adoņa,126
adoņi,183
adoņu,48
adpar,10
adrak,26
adrar,20
adras,54
adrau,11
adren,302
adres,3868
adreš,710
adria,1727
adrid,205
adrie,292
adrif,18
adrij,515
adris,17
adriā,505
adriē,82
adrjē,23
adrār,49
adršp,14
adsab,157
adsce,10
adsel,43
adsia,85
adsim,28
adsir,10
adski,31
adsmi,2194
adsor,114
adstr,13
adter,19
adukt,26
aduli,116
adult,532
adulī,11
adunc,23
adunj,23
aduri,16
adust,28
advai,16
advan,1210
advar,22
advas,38
adven,1240
adver,250
advic,110
advil,15
advin,14
advis,225
advoc,135
advok,1730
adzel,188
adzes,75
adzis,163
adzja,14
adzka,16
adzki,21
adzor,34
adzvi,12
adzēj,74
adzēs,17
adzēt,396
adzīg,300
adāju,39
adāls,15
adāma,20
adāms,10
adāns,23
adēmi,11
adēra,36
adērs,18
adēts,20
adība,116
adību,81
adībā,20
adīga,73
adīgi,153
adīgo,48
adīgs,186
adīgu,60
adīgā,43
adīja,12
adīju,26
adīna,13
adīsi,35
adītā,285
adīša,37
adžaj,14
adžam,17
adžan,46
adžem,16
adžij,16
adžil,10
adžme,13
adžmā,27
adžua,16
adžur,13
adžār,138
adžūn,11
aecom,19
aedes,19
aedli,19
aedra,11
aedrs,13
aegag,46
aegea,49
aeger,30
aegia,90
aegil,54
aegir,13
aegis,30
aegit,147
aegle,16
aegna,22
aegol,54
aegop,32
aeguk,11
aegvi,46
aegvī,168
aeida,10
aeijz,11
aeikd,13
aeimd,10
aeiot,11
aeiou,17
aelia,10
aelij,10
aelit,21
aeliu,17
aeltc,21
aelte,12
aemil,14
aenas,16
aenea,50
aeneu,11
aenid,39
aense,99
aensi,15
aentr,22
aeoli,29
aerat,12
aerea,21
aeria,528
aeric,10
aerik,16
aeris,42
aerob,202
aeroc,141
aerod,479
aerof,459
aerog,37
aeroi,37
aerok,356
aerol,65
aerom,26
aeron,2099
aerop,204
aeros,660
aerot,47
aerov,10
aerts,27
aerug,103
aerzt,25
aerāc,32
aesal,13
aesch,14
aescu,30
aeshn,16
aesth,54
aesti,27
aestu,10
aeter,17
aethe,16
aethi,80
aetio,10
aetus,84
aevan,35
aevic,21
aevna,14
aevsk,12
afaka,17
afana,325
afare,15
afcon,169
afdev,26
afeee,655
afeks,12
afekt,47
afeld,10
afera,11
aferr,13
afeve,14
affai,601
affea,19
affec,198
affen,333
affer,17
affes,13
affic,127
affil,2146
affin,115
affir,26
affle,69
affli,29
afflu,12
affor,24
affre,14
affri,165
afgan,3400
afgha,789
afgān,57
afgāņ,287
afiak,39
afias,21
afiba,1949
afica,28
afich,31
afici,15
afico,23
aficz,50
afien,20
afija,303
afika,17
afiks,48
afila,12
afili,29
afils,14
afine,10
afini,19
afino,44
afire,10
afisa,42
afisc,73
afish,21
afisk,72
afiša,29
afjon,90
afjor,10
aflak,30
aflat,37
aflek,200
afmbo,16
afnic,32
afobi,12
afogn,14
afons,196
afonč,10
afooc,19
afoot,12
afore,10
afori,84
aforo,18
afors,12
afoti,12
afoņa,13
afrai,75
afram,18
afran,11
afric,3506
afrik,810
afrin,11
afroa,671
afrob,83
afroc,13
afrod,217
afroe,33
afroi,22
afroj,56
afrol,18
afrom,17
afrop,50
afros,14
afrot,51
aften,45
after,5266
afton,105
aftra,44
afāns,21
afāra,58
afāri,15
afāru,35
afāzi,36
afēli,48
afēni,12
afēra,180
afēri,25
afērā,14
afēša,39
afīfs,29
afīla,15
afšār,12
agace,39
agade,31
agadi,14
agadž,10
agafj,10
agafo,101
agaij,15
again,2263
agais,83
agaje,13
agajā,33
agala,659
agale,98
agalm,137
agals,150
agalā,25
agama,15
agamb,29
agame,78
agami,13
agana,15
agane,13
agant,11
agape,41
agapi,15
agapo,36
agara,132
agard,47
agari,1054
agark,11
agaro,20
agars,104
agart,12
agaru,18
agasa,11
agasi,166
agass,155
agast,207
agata,273
agate,216
agath,85
agati,10
agato,56
agatu,10
agave,153
agavj,17
agavo,10
agaze,43
agazi,181
agbad,35
agcup,73
agdam,70
agdaš,14
agder,72
agdes,25
agdža,25
ageec,56
ageed,17
agegr,12
ageho,15
ageid,10
agein,39
ageje,16
agela,29
agele,23
agelh,16
ageli,19
agels,11
agelu,44
agema,31
agena,1656
agenc,2844
agend,131
agene,589
ageni,31
agens,175
agent,781
agenz,16
ageof,11
ageon,11
agepa,78
agera,15
agerd,16
agere,16
agerp,15
agers,54
agesi,10
agest,14
agete,28
ageti,31
ageto,38
ageur,32
ageši,55
agfli,11
agfon,17
agged,21
agger,70
aggio,63
agglo,22
aggre,151
aggro,11
aghda,15
agida,14
agide,15
agiem,38
agiha,25
agija,43
agila,124
agile,165
agili,44
agimn,11
agina,82
agine,11
aging,29
agini,20
aginj,19
agins,26
agint,37
aginā,19
agios,28
agirr,73
agita,142
agite,11
agičs,13
agjem,11
aglab,26
aglai,76
aglaj,22
aglan,51
agler,28
aglia,11
aglom,839
aglon,3633
aglut,104
agmas,59
agmen,15
agnar,17
agnat,103
agnel,32
agner,411
agnes,1167
agnet,211
agnez,11
agneš,30
agnie,66
agnij,70
agnis,111
agnit,102
agnol,14
agnon,29
agnos,117
agnus,61
agnēt,130
agogo,10
agome,35
agona,50
agone,21
agong,17
agoni,109
agons,49
agonu,48
agora,312
agors,18
agoru,31
agorā,20
agost,234
agoua,39
agovc,21
agovv,17
agoģi,18
agrai,105
agraj,170
agrak,51
agram,164
agran,39
agrar,36
agras,95
agrav,25
agree,679
agreg,397
agrel,14
agren,78
agres,1506
agreņ,28
agric,579
agrid,93
agrie,90
agrig,36
agrih,18
agrik,57
agrim,79
agrin,39
agrio,33
agrip,198
agris,1240
agrit,48
agriz,12
agroa,17
agrob,43
agroc,56
agroe,53
agrof,69
agrog,11
agrok,27
agrom,27
agron,622
agrop,186
agror,36
agros,387
agrot,49
agrou,20
agrov,31
agroķ,46
agrpr,33
agrum,40
agrāk,7920
agrār,1098
agrās,81
agrīn,2254
agsta,18
agtai,118
agtel,21
agtes,20
aguan,19
aguas,38
aguda,87
agudo,10
aguer,36
agues,15
aguia,10
aguid,16
aguil,132
aguir,30
agulh,14
agulu,13
agung,19
agupt,50
agure,20
aguri,168
agusa,81
agust,106
aguti,25
agvai,13
agvan,14
agvas,420
agver,81
agvin,10
agzel,12
agādī,29
agāka,25
agākā,22
agčal,12
agīns,40
agīts,26
agņeš,133
ahaja,130
ahaji,81
ahaju,24
ahala,27
ahalc,27
ahalk,20
ahall,13
ahalt,62
ahame,18
ahana,14
ahara,65
aharl,19
aharo,10
aharī,167
ahasv,16
ahati,14
ahato,30
ahead,358
ahear,11
ahedr,16
ahelo,16
aheme,180
ahena,29
ahera,17
ahere,20
ahern,42
ahero,55
ahers,151
aheru,13
ahhaa,52
ahidj,19
ahidž,50
ahijs,95
ahile,39
ahili,29
ahill,152
ahils,85
ahims,54
ahisa,11
ahist,13
ahlbe,26
ahlen,130
ahler,60
ahlst,27
ahmad,592
ahman,64
ahmar,30
ahmat,151
ahmed,1326
ahmej,10
ahmen,11
ahmet,431
ahmil,69
ahnas,17
ahnen,38
ahnoi,11
ahnpo,16
ahola,14
ahone,66
ahora,13
ahork,18
ahram,16
ahrar,17
ahren,70
ahrhe,38
ahrom,30
ahrte,93
ahrān,11
ahsat,66
ahsoo,15
ahstā,58
ahtem,17
ahten,13
ahter,25
ahtin,13
ahtis,63
ahtiu,12
ahtli,10
ahtub,29
ahuas,10
ahues,42
ahuke,563
ahund,80
ahura,19
ahurs,14
ahven,11
ahvlk,10
ahvāz,20
ahāls,39
ahāta,33
ahāts,49
ahātu,19
ahēja,13
ahējo,12
ahīms,18
ahšar,14
aibaj,29
aiben,67
aibeņ,19
aibli,10
aicen,382
aiche,19
aichi,16
aicin,3706
aicod,15
aicīg,1877
aidah,201
aidan,219
aidar,67
aidas,259
aided,38
aiden,24
aider,15
aides,290
aidin,83
aidis,54
aidls,34
aidma,11
aidol,17
aidot,30
aidra,23
aidrā,15
aidsp,37
aidum,133
aidus,83
aidza,40
aidīb,223
aidīg,153
aidīj,33
aidīs,16
aidža,12
aidžā,5858
aiela,26
aiell,15
aielo,26
aiens,39
aiers,20
aigai,10
aigar,1878
aigas,15
aiger,11
aigip,14
aigle,35
aigne,48
aigre,49
aigro,19
aigue,29
aigul,36
aigun,61
aigzn,73
aigāj,22
aigžņ,11
aihan,14
aihel,51
aiher,20
aiian,66
aijai,24
aijan,1130
aijas,109
aijaž,43
aijeg,51
aijer,14
aijim,11
aijūb,31
aikam,31
aikas,31
aikat,30
aiken,22
aikho,14
aikid,24
aikie,36
aikin,23
aikli,18
aiknc,21
aikos,73
aikus,3025
aikut,18
aikšt,34
aikšč,13
ailab,477
ailan,34
ailas,36
ailed,17
aileh,11
ailen,117
ailer,19
ailes,137
aileu,12
ailim,22
ailin,21
ailio,19
ailis,810
ailiš,41
aille,29
ailur,188
ailēm,15
ailēs,17
ailīn,27
ailīt,41
ailīš,20
aimag,51
aimak,861
aiman,54
aimar,100
aimas,12
aimbe,39
aimed,31
aimel,21
aimen,24
aimer,453
aimes,26
aimin,23
aimni,9269
aimīg,38
ainai,712
ainaj,226
ainam,20
ainar,761
ainas,926
ainav,4609
ainaz,49
ainaž,1779
ainbi,15
ainds,13
ainec,10
ained,42
ainee,38
ainel,11
ainen,797
ainer,43
aines,678
ainfo,24
ainie,325
ainin,25
ainis,224
ainiņ,14
ainme,24
ainna,12
ainod,14
ainoj,51
ainos,130
ainot,23
ainsc,38
ainsi,15
ainsl,17
ainso,44
ainst,106
ainte,14
ainti,11
aints,27
ainum,25
ainur,29
ainus,27
aināk,29
ainām,168
ainār,939
ainās,491
ainīb,21
ainīg,10
ainīj,11
ainīt,35
ainša,63
aiora,19
aiova,319
aiovi,22
aiovu,11
aiovā,51
aipas,14
airac,37
airag,10
airai,19
airal,40
airam,39
airan,15
airas,55
airat,12
airba,844
airbe,20
airbo,73
airbu,699
airco,46
aircr,904
airda,127
airdi,10
airdo,11
airdr,22
aired,885
airen,32
aires,223
airet,26
aireņ,13
aireš,15
airfi,280
airfl,14
airfo,32
airfr,18
airhe,21
airie,23
airin,31
airis,85
airit,27
airkā,300
airle,16
airli,1379
airlo,32
airma,22
airmo,11
airol,12
airon,148
airoš,64
airpa,13
airpl,531
airpo,1204
airsa,14
airsh,21
airso,12
airsp,36
airst,42
airta,11
airto,280
airtr,12
airus,16
airva,34
airām,16
airās,72
airēj,27
airēt,1029
airēš,5809
airīn,34
airīt,278
airīš,28
aisar,11
aisas,18
aisau,11
aisbe,244
aisch,14
aised,30
aisel,82
aisen,71
aiser,81
aises,97
aiset,18
aisha,158
aishi,62
aisin,74
aisma,38
aismo,20
aisne,35
aisno,44
aispu,17
aissa,32
aista,54
aistc,11
aiste,1190
aisti,75
aisto,39
aistr,20
aistu,57
aistā,81
aistē,274
aistī,133
aisul,28
aisči,25
aisīj,23
aisīt,21
aitai,13
aitan,33
aitas,337
aited,13
aiter,18
aites,603
aitie,35
aitij,431
aitim,10
aitin,181
aitis,294
aitit,24
aitke,21
aitko,71
aitli,146
aitls,76
aitlī,114
aitma,44
aitne,12
aitni,276
aitof,27
aiton,33
aitor,23
aitot,59
aitus,16
aitva,11
aitād,10
aitām,428
aitēm,101
aitīj,193
aitīt,763
aitīš,35
aitļa,37
aitļi,43
aitļu,30
aivai,30
aivan,114
aivar,2845
aivas,107
aivaz,74
aiven,60
aiver,105
aivie,1157
aivij,21
aivis,123
aivit,18
aiviņ,12
aivor,67
aivpa,10
aivss,15
aivām,30
aivēr,12
aizac,14
aizai,12
aizak,10
aizal,34
aizar,11
aizas,116
aizau,723
aizba,350
aizbe,43
aizbi,702
aizbr,579
aizbu,15
aizbā,42
aizbē,1219
aizbī,20
aizbū,12
aizce,97
aizci,69
aizcī,38
aizda,58
aizde,1253
aizdo,1397
aizdu,99
aizdz,171
aizej,321
aizek,310
aizel,11
aizen,99
aizer,52
aizes,25
aizez,62
aizeļ,10
aizga,417
aizgr,52
aizgu,558
aizgā,1404
aizgū,531
aizie,1615
aizij,15
aiziv,25
aizjū,926
aizka,2373
aizkl,316
aizko,22
aizkr,5118
aizku,554
aizkā,21
aizkļ,125
aizla,425
aizle,22
aizli,4871
aizlo,13
aizlē,26
aizlī,21
aizlū,55
aizma,1798
aizme,81864
aizmi,899
aizmu,2834
aizmā,11
aizmū,58
aizne,211
aiznā,102
aizpe,46
aizpi,813
aizpl,119
aizpo,61
aizpr,34
aizpu,3275
aizpū,103
aizra,636
aizri,64
aizro,44
aizrā,441
aizrī,21
aizsa,40347
aizse,460
aizsi,113
aizsk,452
aizsl,262
aizsm,16
aizsn,108
aizsp,1131
aizst,8186
aizsv,17
aizsā,2275
aizsē,106
aizsū,289
aizta,49
aizte,58
aizti,49
aiztu,1228
aizup,608
aizva,11464
aizve,1444
aizvi,3537
aizvā,176
aizvē,1510
aizvī,97
aizzī,53
aizām,24
aizās,11
aizēn,97
aizķe,49
aizķē,34
aizņe,3029
aizņē,713
aizšķ,43
aizžo,70
aiļie,38
aiļve,95
aiņas,403
aiņie,16
aiņām,23
aišan,133
aišas,18
aišes,11
aišie,35
aišpu,62
aišpū,37
aišva,15
aižas,13
aižot,22
ajacc,132
ajace,20
ajaka,22
ajake,19
ajaki,15
ajako,19
ajaks,15
ajaku,16
ajala,96
ajale,12
ajalo,35
ajalu,70
ajama,16
ajamo,148
ajana,49
ajane,13
ajano,19
ajant,21
ajapa,10
ajase,15
ajaso,22
ajato,34
ajaun,16
ajava,19
ajazs,29
ajaši,31
ajdin,135
ajdzh,10
ajedr,125
ajefs,29
ajele,18
ajers,17
ajeva,371
ajevi,115
ajevk,25
ajevn,131
ajevs,758
ajevu,32
ajevā,11
ajhan,28
ajiba,25
ajiem,10528
ajien,10
ajies,42
ajieš,78
ajila,10
ajils,17
ajima,13
ajino,12
ajira,26
ajiva,465
ajivk,24
ajivu,12
ajivā,59
ajman,27
ajmar,13
ajmui,10
ajoie,25
ajoli,11
ajona,25
ajono,28
ajons,25
ajors,20
ajour,15
ajout,33
ajpcg,23
ajski,11
ajtmh,11
ajubs,13
ajuga,108
ajuma,14
ajumi,84
ajums,41
ajumu,50
ajusa,20
ajusi,109
ajuso,33
ajuta,31
ajvar,12
ajāna,32
ajēgi,44
ajūba,11
ajūna,20
ajūne,11
ajūte,11
akaba,134
akabl,40
akaci,39
akacs,11
akada,54
akade,610
akadi,126
akadt,311
akadē,17941
akagi,11
akaho,21
akais,237
akaiš,11
akaja,32
akaje,13
akaji,13
akaki,38
akala,12
akaln,28
akama,38
akami,16
akana,16
akand,51
akani,23
akant,213
akanu,28
akapu,31
akara,26
akari,287
akarn,13
akaro,16
akars,70
akart,23
akaru,354
akarš,34
akasa,57
akash,13
akata,33
akate,16
akatn,17
akato,13
akats,46
akavi,33
akači,82
akaču,62
akašu,10
akbar,215
akbaš,15
akbej,16
akbul,12
akcen,457
akcep,481
akcij,5331
akcio,861
akcja,28
akcīz,83
akdag,12
akdem,14
akefi,53
akela,15
akels,25
akemi,19
akene,11
akeni,64
akens,65
akera,26
akere,24
akerl,29
akerm,169
akers,122
akerv,10
aketa,18
akgil,46
akgin,21
akhal,33
akhan,39
akhba,13
akhis,37
akhma,78
akhme,23
akhov,21
akhsh,10
akhta,18
akhtu,10
akhun,27
akiba,193
akibu,12
akiem,16
akieš,10
akihi,138
akiko,42
akils,22
akima,16
akimb,14
akimi,21
akimo,66
akims,53
akina,18
akind,14
akinf,26
aking,108
akinj,41
akino,78
akins,35
akinv,28
akira,260
akirk,13
akist,18
akita,105
akiva,60
akiād,168
akkad,21
akker,43
akkor,11
aklai,228
aklaj,32
aklan,43
aklas,241
aklez,21
akleņ,14
aklie,32
aklim,64
aklin,15
aklis,59
aklum,182
aklās,49
akmak,12
akman,21
akmei,33
akmen,7354
akmes,11
akmeņ,4990
akmin,49
akmiņ,63
akmol,88
akmoļ,19
akmuo,24
aknas,245
aknis,94
aknām,31
aknās,103
aknīs,1336
akobi,36
akolo,21
akomo,25
akona,10
akoni,14
akonk,28
akonī,20
akopj,69
akopo,13
akopu,50
akord,452
akorp,26
akoru,277
akosk,15
akost,52
akosī,10
akota,73
akoti,17
akotm,114
akots,31
akotu,58
akova,240
akove,16
akovi,56
akovl,68
akovo,11
akovs,298
akoīd,18
akpom,11
akpoo,26
akrad,22
akrag,96
akrah,27
akraj,34
akram,31
akran,36
akras,33
akrat,99
akred,416
akrem,10
akrid,19
akril,125
akris,13
akrit,32
akriņ,17
akrob,429
akrof,15
akrog,35
akroi,63
akrok,44
akrol,21
akrom,27
akron,303
akrop,527
akrot,98
akrus,19
akrāl,35
akrēc,19
aksai,23
aksaj,35
aksak,24
aksam,10
aksan,21
aksar,83
aksas,46
aksbr,10
aksel,814
aksen,131
akses,154
aksha,17
aksim,15
aksio,205
aksis,23
aksiā,101
aksjo,50
aksli,11
aksol,70
akson,110
aksop,11
aksta,3945
aksti,914
aksto,385
aksts,8835
akstu,904
akstā,9135
akstī,145
aksum,88
aksāj,34
aksāt,49
aktai,42
aktaj,21
aktal,14
aktam,34
aktas,40
aktau,39
akteb,73
akten,20
akter,74
aktic,16
aktie,32674
aktil,24
aktin,276
aktio,30
aktir,24
aktis,931
aktiv,4753
aktiņ,33
aktju,18
aktob,56
akton,13
aktor,116
aktos,186
aktri,11638
aktua,2696
aktue,224
aktul,22
aktur,24
aktus,240
aktuv,21
aktuā,1420
aktvi,13
aktāk,15
aktām,13
